Producto,Marca,Modelo,CalificaciÃ³n,Fecha,Texto,texto_limpio,dominant_topic,category,scores,compound,sentiment_VADER
Celular Apple Iphone 11 64gb,Desconocida,Desconocido,5 de 5 estrellas.,hace 7 meses,Si buena calidad,buen calidad,2,Calidad,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neutral
Celular Apple Iphone 11 64gb,Desconocida,Desconocido,5 de 5 estrellas.,hace un aÃ±o,Igual a la foto,igual foto,2,Calidad,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neutral
Celular Apple Iphone 11 64gb,Desconocida,Desconocido,5 de 5 estrellas.,hace un aÃ±o,Es muy rÃ¡pido,rÃ¡pido,2,Calidad,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neutral
Celular Apple Iphone 11 64gb,Desconocida,Desconocido,5 de 5 estrellas.,hace un aÃ±o,Si todo ok,,2,Calidad,"{'neg': 0.0, 'neu': 0.0, 'pos': 0.0, 'compound': 0.0}",0.0,neutral
Celular Apple Iphone 11 64gb,Desconocida,Desconocido,5 de 5 estrellas.,hace un aÃ±o,Excelente,excelente,2,Calidad,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neutral
Celular Apple Iphone 11 64gb,Desconocida,Desconocido,5 de 5 estrellas.,hace un aÃ±o,Buena,buen,2,Calidad,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neutral
Celular Apple Iphone 11 64gb,Desconocida,Desconocido,5 de 5 estrellas.,hace 2 aÃ±os,"Totalmente sellado, llego muy rÃ¡pido hasta chiclayo",totalmente sellado llego rÃ¡pido chiclayo,2,Calidad,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neutral
Celular Apple Iphone 11 64gb,Desconocida,Desconocido,5 de 5 estrellas.,hace 2 aÃ±os,"VerÃ­dico, recojo sÃºper rÃ¡pido y accesible.",verÃ­dico recojo sÃºper rÃ¡pido accesible,4,Experiencia,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neutral
Celular Apple Iphone 11 64gb,Desconocida,Desconocido,4 de 5 estrellas.,hace un aÃ±o,"Buen producto, sin fallos, el color morado es muy suave casi blanco.",buen producto fallo color morado suave casi blanco,4,Experiencia,"{'neg': 0.0, 'neu': 0.7, 'pos': 0.3, 'compound': 0.4588}",0.4588,positivo
Celular Apple Iphone 11 64gb,Desconocida,Desconocido,4 de 5 estrellas.,hace un aÃ±o,"El equipo es bueno de acuerdo a sus especificaciones, en cuanto al precio quizas deberia considerarse darle un descuento mayo pues este movil es del aÃ±o 2019",equipo bueno acuerdo especificaciÃ³n cuanto precio quiza deberio considerar Ã©l dar Ã©l descuento mayo pues movil aÃ±o,3,Precio,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neutral
Celular Apple Iphone 11 64gb,Desconocida,Desconocido,5 de 5 estrellas.,hace 2 aÃ±os,"La compra en tienda fue rÃ¡pida, el promotor de apple sÃºper amable y el producto ni que decir ya todos conocen la calidad que ofrece la marca.",compra tienda rÃ¡pido promotor apple sÃºper amable producto decir conocer calidad ofrecer marca,4,Experiencia,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neutral
Celular Apple Iphone 11 64gb,Desconocida,Desconocido,5 de 5 estrellas.,hace un aÃ±o,"El tamaÃ±o es el esperado, si es igual al de la foto, tiene buena calidad y sobre todo llega selladito, bien cuidado y la entrega es puntual",tamaÃ±o esperado igual foto buen calidad llegar selladito bien cuidado entrega puntual,2,Calidad,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neutral
Celular Apple Iphone 11 64gb,Desconocida,Desconocido,5 de 5 estrellas.,hace un aÃ±o,"Lo mÃ¡ximo, funciona bien hasta el momento. Lo Ãºnico malo fue que me cancelaron el primer pedido y tuve que volver a pedir uno nuevo.",mÃ¡ximo funcionar bien momento Ãºnico malo cancelar primero pedido volver pedir nuevo,4,Experiencia,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neutral
Celular Apple Iphone 11 64gb,Desconocida,Desconocido,1 de 5 estrellas.,hace 2 aÃ±os,Â¿Te fue Ãºtil este comentario?,Ãºtil comentario,2,Calidad,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neutral
Celular Apple Iphone 11 64gb,Desconocida,Desconocido,5 de 5 estrellas.,hace 5 meses,"Todo bien, llegÃ³ en el tiempo estipulado, el equipo es buenÃ­simo, lo recomiendo.",bien llegar tiempo estipulado equipo buenÃ­simo recomeir,2,Calidad,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neutral
Celular Apple Iphone 11 64gb,Desconocida,Desconocido,5 de 5 estrellas.,hace 6 meses,Muy buena compra y todo llega en buen estado,buen compra llegar buen,2,Calidad,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neutral
Celular Apple Iphone 11 64gb,Desconocida,Desconocido,5 de 5 estrellas.,hace un aÃ±o,"Si corresponde tamaÃ±o , color y modelo",corresponder tamaÃ±o color modelo,2,Calidad,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neutral
Celular Apple Iphone 11 64gb,Desconocida,Desconocido,5 de 5 estrellas.,hace un aÃ±o,"Como siempre los productos Apple tienen consigo la mas alta eficiencia y calidad dentro y fuera del produco, gracias por hacer el despacho muy rapido y aun mas con una entrega sin contacto y tecnologica",siempre producto apple Ã©l mas alto eficiencia calidad dentro producoir gracias hacer despacho rapido aun mas entregar contacto tecnologico,1,Diseño,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neutral
Celular Apple Iphone 11 64gb,Desconocida,Desconocido,5 de 5 estrellas.,hace 9 meses,Igual que la foto y buena calidad,igual foto buen calidad,2,Calidad,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neutral
Celular Apple Iphone 11 64gb,Desconocida,Desconocido,5 de 5 estrellas.,hace un aÃ±o,"Original, tal cual a la foto",original tal foto,2,Calidad,"{'neg': 0.0, 'neu': 0.465, 'pos': 0.535, 'compound': 0.3182}",0.3182,positivo
Celular Apple Iphone 11 64gb,Desconocida,Desconocido,4 de 5 estrellas.,hace un aÃ±o,Bien!Es igual a la foto ðŸ˜Š,bien igual foto,2,Calidad,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neutral
Celular Apple Iphone 11 64gb,Desconocida,Desconocido,5 de 5 estrellas.,hace 2 aÃ±os,Exelente muy buena camara,exelente buen camar,2,Calidad,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neutral
Celular Apple Iphone 11 64gb,Desconocida,Desconocido,5 de 5 estrellas.,hace 11 meses,exelente xD,exelente,2,Calidad,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neutral
Celular Apple Iphone 11 64gb,Desconocida,Desconocido,1 de 5 estrellas.,hace 6 meses,PÃ©simo,pÃ©simo,2,Calidad,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neutral
Celular Apple Iphone 11 64gb,Desconocida,Desconocido,5 de 5 estrellas.,hace 7 meses,Buena,buen,2,Calidad,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neutral
Celular Apple Iphone 11 64gb,Desconocida,Desconocido,4 de 5 estrellas.,hace un aÃ±o,buena,buen,2,Calidad,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neutral
Celular Apple Iphone 11 64gb,Desconocida,Desconocido,5 de 5 estrellas.,hace un aÃ±o,Â¿Te fue Ãºtil este comentario?,Ãºtil comentario,2,Calidad,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neutral
Celular Apple Iphone 11 64gb,Desconocida,Desconocido,2 de 5 estrellas.,hace un aÃ±o,Si lo usas para solo llamar estÃ¡ bienâ€¦ pero si ves videos mÃ¡s de una hora  o juegas calienta como hervidor,usa solo llamar bien v video hora juega calentar hervidor,3,Precio,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neutral
Celular Apple Iphone 11 64gb,Desconocida,Desconocido,1 de 5 estrellas.,hace un aÃ±o,el producto fue entregado con fallas y 2 meses que no resuelven mi caso,producto entregado falla mes resolver caso,4,Experiencia,"{'neg': 0.0, 'neu': 0.746, 'pos': 0.254, 'compound': 0.1779}",0.1779,positivo
Celular Apple Iphone 11 64gb,Desconocida,Desconocido,5 de 5 estrellas.,hace 2 dÃ­as,"Tal cual al producto ofrecido, sin inconvenientes hasta ahora",tal producto ofrecido inconveniente ahora,2,Calidad,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neutral
Celular Apple Iphone 11 64gb,Desconocida,Desconocido,5 de 5 estrellas.,hace 2 aÃ±os,Todo ok sin ningÃºn  problema..me encanto,ninguno problemame encanto,2,Calidad,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neutral
Celular Apple Iphone 11 64gb,Desconocida,Desconocido,4 de 5 estrellas.,hace 2 aÃ±os,Â¿Te fue Ãºtil este comentario?,Ãºtil comentario,2,Calidad,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neutral
Celular Apple Iphone 11 64gb,Desconocida,Desconocido,1 de 5 estrellas.,hace 5 meses,"aparentemente todo bien , no reconoce el cargador y cuando fui a tienda, al siguiente dia de la compra no me lo quisieron cambiar por otro , ingreso a servicio tecnico , a ver con que salen ahora",aparentemente bien reconocer cargador tiendar siguiente diar compra querer cambiar ingreso servicio tecnico ver salir ahora,3,Precio,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neutral
Celular Apple Iphone 11 64gb,Desconocida,Desconocido,5 de 5 estrellas.,hace un aÃ±o,"El celular es completamente original, viene sellado y cuenta con la garantÃ­a de Apple. Viene tal cual en la descripciÃ³n en cuanto a color y capacidad de memoria, y es vendido directamente por Falabella lo cual da mucha mÃ¡s confianza. SÃºper recomendado.",celular completamente original venir sellado cuenta garantir apple venir tal descripciÃ³n cuanto color capacidad memorio vendido directamente falabella mucho confianza sÃºper recomendado,4,Experiencia,"{'neg': 0.0, 'neu': 0.901, 'pos': 0.099, 'compound': 0.3182}",0.3182,positivo
Celular Apple Iphone 11 64gb,Desconocida,Desconocido,1 de 5 estrellas.,hace un aÃ±o,"PesimaPesimo, compre el producto vino incompleto, hice reclamoPaso 1 mes y nada de soluciÃ³n, fui de manera fisica y virtual y dieron mala atenciÃ³n",pesimapesimo comprar producto vino incompleto hacer reclamopaso mes soluciÃ³n manera fisico virtual dar malo atenciÃ³n,0,Atención al Cliente,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neutral
Celular Apple Iphone 11 64gb,Desconocida,Desconocido,5 de 5 estrellas.,hace un aÃ±o,"De acuerdo a la descripciÃ³n del telÃ©fono, cumple con las expectativas esperadas. Solo me queda esperar que su rendimiento sea el adecuado.",acuerdo descripciÃ³n telÃ©fono cumplir expectativa esperado solo quedar esperar rendimiento adecuado,2,Calidad,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neutral
Celular Apple Iphone 11 64gb,Desconocida,Desconocido,4 de 5 estrellas.,hace 2 aÃ±os,"Todo bien con el equipo, mÃ¡s bien deberÃ­a corregir en el sitio web que permita registrar a otra persona para que pueda recogerlo.",bien equipo bien deber corregir sitio web permitir registrar persona poder recoger Ã©l,3,Precio,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neutral
Celular Apple Iphone 11 64gb,Desconocida,Desconocido,5 de 5 estrellas.,hace 2 aÃ±os,CumpliÃ³ mis expectativas de calidad. Es tal cual lo mencionado en web y estoy muy contenta con mi compra. Lo recomiendo al 100%,cumplir expectativa calidad tal mencionado web contentar compra recomeir,2,Calidad,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neutral
Celular Apple Iphone 11 64gb,Desconocida,Desconocido,5 de 5 estrellas.,hace 6 meses,Si todo lo correspondiente La descripciÃ³n del producto sin los que he podido evaluar y quedar fastisfecho con ello,correspondiente descripciÃ³n producto podido evaluar quedar fastisfecho Ã©l,2,Calidad,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neutral
Celular Apple Iphone 11 64gb,Desconocida,Desconocido,4 de 5 estrellas.,hace 9 meses,"Muy buena la atencion, aun no lo he abierto, pero el tramite de compra y entrega me pareciÃ³ genial.",buen atencion aun abierto tramite compra entrego parecer genial,1,Diseño,"{'neg': 0.0, 'neu': 0.741, 'pos': 0.259, 'compound': 0.4215}",0.4215,positivo
Celular Apple Iphone 11 64gb,Desconocida,Desconocido,4 de 5 estrellas.,hace un aÃ±o,Me gusto mucho lo malo es que al cargar se recalienta mucho y deja de cargar por ese motivo,gusto malo cargar recaliento deja cargar motivo,3,Precio,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neutral
Celular Apple Iphone 11 64gb,Desconocida,Desconocido,5 de 5 estrellas.,hace un aÃ±o,"Me encantÃ³ su autonomÃ­a y la calidad del producto, es tal cual la descripciÃ³n en la pÃ¡gina",encantar autonomÃ­a calidad producto tal descripciÃ³n pÃ¡gÃ­n,2,Calidad,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neutral
Celular Apple Iphone 11 64gb,Desconocida,Desconocido,5 de 5 estrellas.,hace un aÃ±o,Bueno mi experiencia fue muy buena Es igual q la foto y si es de buena calidad,bueno experiencia buen igual foto buen calidad,2,Calidad,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neutral
Celular Apple Iphone 11 64gb,Desconocida,Desconocido,5 de 5 estrellas.,hace un aÃ±o,"Es exactamente igual a la foto, excelente calidad y el tamaÃ±o corresponde.",exactamente igual foto excelente calidad tamaÃ±o corresponder,2,Calidad,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neutral
Celular Apple Iphone 11 64gb,Desconocida,Desconocido,5 de 5 estrellas.,hace un aÃ±o,El tamaÃ±o es igual a la foto y de buena calidad con respecto al equipo,tamaÃ±o igual foto buen calidad respecto equipo,2,Calidad,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neutral
Celular Apple Iphone 11 64gb,Desconocida,Desconocido,5 de 5 estrellas.,hace un aÃ±o,"Buena compra,al adquiri en cyber wow y el precio estaba bueno",buen compraal adquiri cyber wow precio bueno,3,Precio,"{'neg': 0.0, 'neu': 0.612, 'pos': 0.388, 'compound': 0.5859}",0.5859,positivo
Celular Apple Iphone 11 64gb,Desconocida,Desconocido,5 de 5 estrellas.,hace un aÃ±o,El tamaÃ±o es.el correcto y las fotos son de muy buena calidad,tamaÃ±o esel correcto foto buen calidad,2,Calidad,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neutral
Celular Apple Iphone 11 64gb,Desconocida,Desconocido,5 de 5 estrellas.,hace un aÃ±o,LlegÃ³ sellado y los accesorios idÃ©nticos a los de la foto,llegar sellado accesorio idÃ©ntico foto,2,Calidad,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neutral
Celular Apple Iphone 11 64gb,Desconocida,Desconocido,5 de 5 estrellas.,hace 9 meses,"increible, excelente la atencion en el mismo fallabela",increible excelente atencion mismo fallabela,4,Experiencia,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neutral
Celular Apple Iphone 11 64gb,Desconocida,Desconocido,5 de 5 estrellas.,hace un aÃ±o,"Muy buen equipo, todo original, muy bien empacado",buen equipo original bien empacado,2,Calidad,"{'neg': 0.0, 'neu': 0.635, 'pos': 0.365, 'compound': 0.3182}",0.3182,positivo
Celular Apple Iphone 11 64gb,Desconocida,Desconocido,5 de 5 estrellas.,hace un aÃ±o,Muy buena calidad me llegÃ³ en buenas condiciones,buen calidad llegar buena condiciÃ³n,2,Calidad,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neutral
Celular Apple Iphone 11 64gb,Desconocida,Desconocido,5 de 5 estrellas.,hace 11 meses,Tal cual lo que pedÃ­ y lo mejor entregado rÃ¡pido,tal pedir mejor entregar rÃ¡pido,2,Calidad,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neutral
Celular Apple Iphone 11 64gb,Desconocida,Desconocido,5 de 5 estrellas.,hace un aÃ±o,Tal cual a la foto tamaÃ±o calidad y precio ðŸ™ŒðŸ»,tal foto tamaÃ±o calidad precio,2,Calidad,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neutral
Celular Apple Iphone 11 64gb,Desconocida,Desconocido,5 de 5 estrellas.,hace un aÃ±o,Excelente producto. Llego en buenas condiciones,excelente producto llego buena condiciÃ³n,2,Calidad,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neutral
Celular Apple Iphone 11 64gb,Desconocida,Desconocido,5 de 5 estrellas.,hace un aÃ±o,Si el tamaÃ±o es igual a la fotoBuen calidad,tamaÃ±o igual fotobuar calidad,2,Calidad,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neutral
Celular Apple Iphone 11 64gb,Desconocida,Desconocido,4 de 5 estrellas.,hace 5 meses,todo bien solo que se calienta un poco,bien solo calienta,2,Calidad,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neutral
Celular Apple Iphone 11 64gb,Desconocida,Desconocido,4 de 5 estrellas.,hace un aÃ±o,"BUEN TELEFONO, BUENAS CARACTERISTICAS",buen telefono buena caracteristica,2,Calidad,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neutral
Celular Apple Iphone 11 64gb,Desconocida,Desconocido,5 de 5 estrellas.,hace 5 meses,"Buena calidad, satisfecho con el producto",buen calidad satisfecho producto,2,Calidad,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neutral
Celular Apple Iphone 11 64gb,Desconocida,Desconocido,5 de 5 estrellas.,hace 6 meses,El producto me llegÃ³ tal cual la imagen,producto llegar tal imagen,2,Calidad,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neutral
Celular Apple Iphone 11 64gb,Desconocida,Desconocido,4 de 5 estrellas.,hace un aÃ±o,es tal cual como esperababuen producto,tal esperababuar producto,2,Calidad,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neutral
Celular Apple Iphone 11 64gb,Desconocida,Desconocido,5 de 5 estrellas.,hace un aÃ±o,Llego conforme lo indicado y todo bien,llego conforme indicado bien,2,Calidad,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neutral
Celular Apple Iphone 11 64gb,Desconocida,Desconocido,5 de 5 estrellas.,hace un aÃ±o,Muy recomendado aÃºn a puertas del 2023,recomendado aÃºn puerta,4,Experiencia,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neutral
Celular Apple Iphone 11 64gb,Desconocida,Desconocido,5 de 5 estrellas.,hace 8 meses,"Super liviano, elegante, muy bonito.",super liviano elegante bonito,2,Calidad,"{'neg': 0.0, 'neu': 0.435, 'pos': 0.565, 'compound': 0.5994}",0.5994,positivo
Celular Apple Iphone 11 64gb,Desconocida,Desconocido,5 de 5 estrellas.,hace 2 aÃ±os,"Llego en una caja sellada, confiable",llego cajo sellado confiable,2,Calidad,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neutral
Celular Apple Iphone 11 64gb,Desconocida,Desconocido,5 de 5 estrellas.,hace un aÃ±o,Si todo bien igualPero decia chuno,bien igualpero deciar chuno,2,Calidad,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neutral
Celular Apple Iphone 11 64gb,Desconocida,Desconocido,5 de 5 estrellas.,hace 2 aÃ±os,Un color muy bonito e inusual,color bonito inusual,1,Diseño,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neutral
Celular Apple Iphone 11 64gb,Desconocida,Desconocido,5 de 5 estrellas.,hace un aÃ±o,Esta excelente super me gusta,excelente super gusta,2,Calidad,"{'neg': 0.0, 'neu': 0.339, 'pos': 0.661, 'compound': 0.5994}",0.5994,positivo
Celular Apple Iphone 11 64gb,Desconocida,Desconocido,5 de 5 estrellas.,hace 2 aÃ±os,cumpliÃ³ mis expectativas,cumplir expectativa,2,Calidad,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neutral
Celular Apple Iphone 11 64gb,Desconocida,Desconocido,4 de 5 estrellas.,hace 2 aÃ±os,Me encanto estÃ¡ oferta,encanto oferta,2,Calidad,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neutral
Celular Apple Iphone 11 64gb,Desconocida,Desconocido,5 de 5 estrellas.,hace 6 meses,Es idÃ©ntico a la foto,idÃ©ntico foto,2,Calidad,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neutral
Celular Apple Iphone 11 64gb,Desconocida,Desconocido,5 de 5 estrellas.,hace 4 meses,El color me gusta.,color gusta,2,Calidad,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neutral
Celular Apple Iphone 11 64gb,Desconocida,Desconocido,5 de 5 estrellas.,hace un aÃ±o,Es igual a la foto,igual foto,2,Calidad,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neutral
Celular Apple Iphone 11 64gb,Desconocida,Desconocido,5 de 5 estrellas.,hace un aÃ±o,Marca De garantÃ­a,marca garantir,2,Calidad,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neutral
Celular Apple Iphone 11 64gb,Desconocida,Desconocido,5 de 5 estrellas.,hace un aÃ±o,De buena calidad,buen calidad,2,Calidad,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neutral
Celular Apple Iphone 11 64gb,Desconocida,Desconocido,5 de 5 estrellas.,hace 2 aÃ±os,camara increible,camar increible,2,Calidad,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neutral
Celular Apple Iphone 11 64gb,Desconocida,Desconocido,5 de 5 estrellas.,hace un aÃ±o,Full tecnologÃ­a,full tecnologÃ­a,2,Calidad,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neutral
Celular Apple Iphone 11 64gb,Desconocida,Desconocido,5 de 5 estrellas.,hace 11 meses,Buena atenciÃ³n,buen atenciÃ³n,2,Calidad,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neutral
Celular Apple Iphone 11 64gb,Desconocida,Desconocido,4 de 5 estrellas.,hace un aÃ±o,Buena calidad!,buen calidad,2,Calidad,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neutral
Celular Apple Iphone 11 64gb,Desconocida,Desconocido,1 de 5 estrellas.,hace 5 meses,La baterÃ­a recalienta demasiado y el rendimiento a disminuido mucho a pesar que compre cargador original,baterÃ­a recalientar demasiado rendimiento disminuido pesar compre cargador original,4,Experiencia,"{'neg': 0.0, 'neu': 0.777, 'pos': 0.223, 'compound': 0.3182}",0.3182,positivo
Celular Apple Iphone 11 64gb,Desconocida,Desconocido,5 de 5 estrellas.,hace 2 aÃ±os,Todo perfecto,perfecto,2,Calidad,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.3182}",0.3182,positivo
Celular Apple Iphone 11 64gb,Desconocida,Desconocido,5 de 5 estrellas.,hace 6 meses,Buena calidad,buen calidad,2,Calidad,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neutral
Celular Apple Iphone 11 64gb,Desconocida,Desconocido,4 de 5 estrellas.,hace un aÃ±o,Muy bonito,bonito,2,Calidad,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neutral
Celular Apple Iphone 11 64gb,Desconocida,Desconocido,5 de 5 estrellas.,hace 11 meses,Todo bien,bien,2,Calidad,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neutral
Celular Apple Iphone 11 64gb,Desconocida,Desconocido,5 de 5 estrellas.,hace un aÃ±o,Muy bueno,bueno,2,Calidad,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neutral
Celular Apple Iphone 11 64gb,Desconocida,Desconocido,5 de 5 estrellas.,hace 2 aÃ±os,Â¿Te fue Ãºtil este comentario?,Ãºtil comentario,2,Calidad,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neutral
Celular Apple Iphone 11 64gb,Desconocida,Desconocido,5 de 5 estrellas.,hace 2 aÃ±os,Â¿Te fue Ãºtil este comentario?,Ãºtil comentario,2,Calidad,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neutral
Celular Apple Iphone 11 64gb,Desconocida,Desconocido,5 de 5 estrellas.,hace 2 aÃ±os,Â¿Te fue Ãºtil este comentario?,Ãºtil comentario,2,Calidad,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neutral
Celular Apple Iphone 11 64gb,Desconocida,Desconocido,1 de 5 estrellas.,hace un aÃ±o,Â¿Te fue Ãºtil este comentario?,Ãºtil comentario,2,Calidad,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neutral
Celular Apple Iphone 11 64gb,Desconocida,Desconocido,5 de 5 estrellas.,hace 11 meses,Bkn,bkn,2,Calidad,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neutral
Celular Apple Iphone 11 64gb,Desconocida,Desconocido,3 de 5 estrellas.,hace 11 meses,Â¿Te fue Ãºtil este comentario?,Ãºtil comentario,2,Calidad,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neutral
Celular Apple Iphone 11 64gb,Desconocida,Desconocido,3 de 5 estrellas.,hace un aÃ±o,Â¿Te fue Ãºtil este comentario?,Ãºtil comentario,2,Calidad,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neutral
Celular Apple Iphone 11 64gb,Desconocida,Desconocido,4 de 5 estrellas.,hace un aÃ±o,Â¿Te fue Ãºtil este comentario?,Ãºtil comentario,2,Calidad,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neutral
